prob_threshold,dip_threshold,tp,sl,monitor_days,sharpe,total_return,max_dd,calmar,win_rate,annual_return,annual_vol,num_trades
0.7,0.03,0.06,0.05,14,0.2706875505153981,0.6364664472748063,0.5289517983595166,0.5117433220851211,0.12531896796144032,0.03581789804902269,0.22368336104537848,110
0.7,0.03,0.06,0.07,7,0.1586562412779777,0.13513622034653427,0.4922563862929604,0.322304079125863,0.12333427842358945,0.009097461153223074,0.23721186802571256,103
0.7,0.03,0.06,0.07,10,0.2772724707820545,0.6852301191546399,0.5003086396687054,0.5542028436000204,0.13240714488233626,0.03799326122819946,0.23944088466847302,103
0.7,0.03,0.06,0.07,14,0.2605333934244852,0.5941355397213559,0.5621467004203705,0.46346157191647597,0.13382478026651545,0.033880133878900986,0.23646832953079677,110
0.7,0.03,0.08,0.03,7,0.17077303882807549,0.18357919817561275,0.6372040061065031,0.268003711827782,0.1080238162744542,0.012115003039772976,0.22705870956640178,109
0.7,0.03,0.08,0.03,10,0.2722428803972148,0.6303182809787691,0.49125133768813944,0.5541824713972432,0.10660618089027502,0.035539365667795364,0.21450288284633498,105
0.7,0.03,0.08,0.03,14,0.12388206924874029,0.025474142308625103,0.6395017200301503,0.19371655363632123,0.10859087042812589,0.0017989172311210222,0.22372291999117716,111
0.7,0.03,0.08,0.05,7,0.24110403753858053,0.4823894327284959,0.6522115439961904,0.3696715272184585,0.1341083073433513,0.028525481979860157,0.2421493621298062,101
0.7,0.03,0.08,0.05,10,0.3879220168288462,1.4164121645379928,0.5135101012505467,0.7554321051993779,0.1386447405727247,0.06506746429795429,0.23436125644734931,103
0.7,0.03,0.08,0.05,14,0.33161360664705003,1.0195249750684399,0.6473915379168561,0.5122303694516916,0.14374822795576978,0.05150101974162258,0.24309538070637576,107
0.7,0.03,0.08,0.07,7,0.24804859784343333,0.5178433929633011,0.6077011915792069,0.40817526982107794,0.14261411964842644,0.03026383066947136,0.2542409711048907,100
0.7,0.03,0.08,0.07,10,0.40233970326869956,1.607120891986407,0.4512485843231317,0.8916143279921975,0.14800113410830734,0.07086377090553397,0.24699201617239763,102
